,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,11.299253068795768,10.602545839949341,11.297227017344085,9.116575766174053,9.595487637792942,9.44981173072689,9.162078345805051,10.003482914391698,7.493268558554296,9.923813242612626,9.492371175044253,9.744162988917381,10.245883476250931,11.859465141578546,10.703655812706424,9.866392601578642,10.30526903113238,10.197707324005115,9.197191376398777,10.86035965378553,8.946202052310541,9.969052407975978,9.593158666741553,8.66006720163664,8.734868141083608,10.152900457908983,11.039416982195858,8.449810217476927,10.862341022632535,10.076369086454896,9.734169274773441,9.898230277292237,9.965969672307502,10.86575375304243,8.189896437531278,8.645839079117549,8.292834837085948,11.591377916002212,11.79189250984593,8.452684659950346,9.703597238997386,9.20420127471414,8.961424424246873,10.223333466913049,9.762995352935196,10.034674607443595,10.72811299951035,9.196682465785086,10.308306154347987,8.984638758998178,8.991880346058942,10.134501340176234,10.266804836092248,9.24037953012856,10.278369244034627,9.84153982288486,9.991726437390977,11.70631710549232,9.854454429787017,11.490732360868913
1,11.044577311951029,9.697521820291717,10.310636827846153,11.120036441185414,8.677255101994378,10.371553447529225,9.990263849495069,11.462316193110292,10.502976930115553,8.157643244486358,9.100737964024388,9.778567626426677,9.603456268798567,9.742417517759936,10.191462867314078,10.899323767984333,10.807146159138679,10.76541191252224,9.203754654782916,9.714334170213323,9.947036000423585,9.666987966593474,10.549699780685332,10.084074745888918,11.135705905566505,9.995086319804582,9.593626704883757,10.490920837084502,9.647942095613367,10.302926518522744,10.622862253916594,9.10176244137511,9.675897106179189,9.11954829939968,8.898400042792503,11.002352509409098,9.690080400662309,11.65611103332785,10.004299790796757,11.873856492145748,10.009847065628971,10.269175130725069,8.01401151231372,10.192449599160618,10.924960777865278,9.783273784630065,9.932355650315916,9.29237895923099,9.025566401428216,10.095799381987444,10.56537122305954,10.28481380140014,9.937801135913984,10.151303741780074,10.05248225769304,10.355532538985603,10.38178961108308,9.937730102216364,8.289352210629415,10.469869466769639
2,10.16993660973243,13.089710479898029,8.630784401400582,10.898428221780954,8.808158188010779,9.864588537422867,10.132898141270585,9.61972473155953,8.6346179679492,9.83160893314149,9.074568060631599,10.827491404904428,10.203270239855383,13.24304492798242,7.21164443268432,10.863825267270228,8.78459777962695,10.614532501185591,11.06690086492943,8.395325231602309,9.71545443486165,13.568474853088027,6.552109076091735,10.483991090456293,10.632019219076568,10.193565069058762,8.09726114955708,9.347392016798103,10.936062529097724,10.563828018192872,8.20466359037223,10.686629474385999,8.940045184700221,11.665121873972899,9.62406087693226,8.920085215433264,9.728218357189506,9.067469011087061,11.144996418921933,10.929199361641093,11.567740350423305,10.98330721650797,10.596761254484012,9.68593222956367,9.550351414936213,10.407249391421251,9.463648739280714,10.191954287929496,9.232050316866594,10.641200602738534,9.713117562190217,10.092750504695132,9.77326923596586,10.151850981954363,10.070351326204818,10.578743383269364,10.41097434733411,8.077991971587945,9.996154180722037,11.947454736110782
3,10.971049760617712,9.427619934127728,11.32256854253714,9.85762243688483,9.456466022069794,10.758064552692542,11.886616648259707,8.830358467080455,12.091263875934267,9.802316782392417,9.482778436402215,10.807243383238692,10.530660630955044,9.670848376532959,9.17380789425275,11.287302499492599,9.59934383962763,10.718832398911312,10.289440837265408,10.112286744518386,8.643013918407325,9.593295462085477,8.647141039548286,10.191068799703055,10.25565009369653,9.59984589916176,10.762190947676181,10.391530883572843,9.122897602470477,9.464164380011733,8.861629432970362,9.165035179342224,10.786858357585594,11.336674215408909,10.24335269203954,9.136937684625481,8.98112187924922,10.581295269575437,9.843105929752168,10.437138009498277,9.774334538976,10.643653490207747,12.070242344300558,11.848412341311358,9.260398033039616,10.511121844310406,10.180567133374668,10.582396250855346,9.190156742458248,9.3157801831906,10.580556767903152,10.320932369770233,10.966152421307564,9.45733754431365,11.645823974652311,10.340736716214195,10.940395201022362,8.189890868060633,9.722969344018388,10.457165628713307
4,12.440675358940107,9.805907596982555,10.393729114627327,10.209365389581858,9.41451214985799,11.279357952968951,10.918520452120172,9.779706322621067,9.518127580441389,10.626468265697898,9.985649729071048,9.309874489830477,10.542563870974528,9.903935370959221,10.711281086889052,8.955840524708126,10.83013706909661,9.40931985972664,10.089074912826964,10.600018908185923,12.371671646656473,9.205506875489991,8.20380844026065,9.796311582560783,11.25811137854026,10.216906612551364,10.704711725412228,10.268568767236138,9.290582546262774,9.538497717149054,10.959996118300031,8.681232526650566,9.720594004958715,10.057106257607597,9.103170530343974,9.804509289086386,8.739581310886415,10.181429665861039,10.162728537907592,10.387975559717026,11.501371409930355,9.032372806113216,8.101647717388225,10.896451354497874,13.034472715782384,10.506463325621311,11.445824650017213,10.105209339854506,10.009160338124525,10.472747300557774,10.523174073089214,9.695611961362268,8.993125684959104,10.992358530236828,10.878119976151023,9.34683534630355,10.493236385763996,10.307676214776249,10.076487623694982,10.8814345496742
5,10.412501444933854,10.478983126747103,10.160834754689077,11.705943374891385,9.311835677599202,10.092893387980276,10.36472216322321,11.116471335354703,10.940928857763202,9.957651632986071,8.776016834764606,10.475839532500967,10.704401959776078,10.581882664458433,9.551479006639337,10.864764393424693,9.51036738628407,11.159490524935379,9.516714635052752,9.058881507283049,9.999450584504046,9.223145292412706,7.939948276326467,8.153522821394079,10.3290544865342,8.088440017301743,10.987173848947455,8.803007272029262,10.41149110939457,9.11431322743243,10.857002196966178,10.128961650889371,9.876555522326363,9.955552782251392,9.947562327930656,9.30188371035982,9.16822226138142,8.82919200639598,9.096458369401233,8.382812218463604,8.7170244830411,10.21575445925443,10.098514085799028,11.92239525925548,10.85537548965773,10.63232188091921,10.590629936677542,10.351611800108639,10.29040761246858,8.406864197810215,10.50832328864899,9.12752276183018,9.496623502862333,9.379762008290774,11.823734907219489,12.248953049884062,10.385895194068278,9.817053431164217,10.234998421857176,9.541224856448503
6,10.808278478893937,10.135835190743961,10.492390820757898,10.752185242303106,8.91517154567781,10.848672149574018,8.96934647963,9.714362560529064,10.46793596233715,8.440207030933394,10.027999569541151,8.205082176722552,9.251571019571811,12.211750234655245,9.814290325157202,11.119295492438155,9.47900643614585,8.99869906647336,9.45994024053142,9.762408243107547,9.711968482985618,7.437748153388563,8.788240100086325,8.347221830349161,9.362824793065382,10.668299523554381,10.1672575676161,9.497567104863666,10.418450921583407,9.50731300388684,10.110633838014278,9.109735146032433,12.088356170856347,9.722742529537754,8.639766291144408,9.063385167065565,9.679148843734522,9.353622779962704,10.542353901708454,10.526130501508705,8.828013463499499,8.475213678690007,8.660396411859843,9.324596850753247,8.42677298669873,10.117555055815012,11.415909738061268,10.547645373853477,10.473827011828986,9.375184825017843,10.292281290644755,8.904165147231057,11.933222057337304,9.546534489358422,9.615090511064489,10.664866901973113,8.82116268438441,12.336554390197517,9.288860926481728,8.138564591296781
7,11.455680437642519,9.18746629784106,11.140841499125312,10.425669817354747,8.124336997033193,10.71619573388433,8.607704532858373,9.556965754855973,12.49483061880242,11.078936308999323,10.061183038509812,10.946002929749913,10.180313194784917,9.022736602260718,10.594507182124175,9.572167969923223,8.87648316238218,9.824389870151178,10.403893316074873,8.875258404805606,10.614871972028434,10.723961731027954,9.555796254857277,11.98222204470327,8.234895828859203,9.589787132469944,7.686072589489223,9.657966040891536,10.739879592280278,8.373585101896758,10.658634321581975,10.34636063976201,8.76625715202018,8.912740387055257,10.101563107205198,10.53237584654314,11.03286520294253,10.390515965123429,8.408980702369702,10.919623092799524,7.743238595827606,9.25739271264224,10.239026292345192,9.625732309079051,10.264732668487893,10.311941280985383,9.8155509631717,10.43384349086077,9.401534588289895,9.724826471772841,9.169692958174469,10.957444925512856,9.361741794519784,9.659149044815615,9.759755685863668,9.383219186012798,8.68431228009253,7.487765626115548,9.830828822158162,9.975119628890923
8,8.747469874930847,8.01593671013356,10.022143337406597,9.982755763425775,10.770575015219082,10.831014526172424,8.218834654497183,10.203933241556301,9.227388005294532,10.276467221103507,9.947652672369166,10.02024825173267,12.663278030331096,8.310069876715897,9.423347920434157,9.931509159745993,8.631320344901408,9.673502166666484,10.822606199895812,12.194383894306915,8.824748877125216,8.618101435492614,10.681405154906525,11.18170357352237,8.588166592230207,10.542391023475538,11.640091244427012,7.907825354679044,8.317926761422292,8.677331313944041,9.704459427081341,10.336075112800831,10.520224259001543,9.362999359819646,9.58766769661434,8.824176636441985,10.932697137043096,9.430769202271126,9.083346764772207,10.216691368255097,9.581338100217572,8.614697599965083,11.281476143958715,8.846693959614857,8.847406211276583,8.202220354680389,8.725041300262323,10.154595573129278,9.414251823123152,9.909468162862549,10.733576481961231,10.83408117644615,8.567049745435863,10.382947662425522,11.13942696599997,8.834161492374792,8.948765541527841,11.302192833836829,9.571443715890648,10.67783807567091
9,11.539566908373034,10.456519299731736,10.598799507366797,10.809089859610694,8.202117315906563,8.018924960881574,9.676196566237849,10.172480182199989,11.673443327585542,9.054228336858744,10.293772708273968,10.136214004749888,10.228435301052043,9.761848215458224,9.136464092709597,8.451818209640225,10.35792243984695,10.213694736971002,10.62451773760991,11.073599441478816,10.817802348788781,9.775408182448771,9.193098146289321,9.935509563244938,10.696236764966715,9.709386938797865,10.288050300282377,9.808948186389134,9.439873386062073,9.342074048715276,9.268301864092436,10.102444168057223,10.490154163837602,8.302851129594224,10.115848774758462,11.144914094632522,10.077715482878677,10.168937923727565,9.732572784615218,10.086673884424222,11.518432380963501,8.695866801676566,9.228834395160192,9.592621848668248,8.0612442259628,10.522392483187703,9.688975383702328,9.627393100897592,10.145001208511449,10.16257459816546,9.568788999610803,11.910945787580943,10.930757240367354,8.938677277025418,9.689617164129142,9.17267668762486,9.293754402779044,9.988569616730944,9.903584925926129,10.268132958362678
