,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,11.299253068795768,10.60254583994934,11.297227017344085,9.116575766174051,9.595487637792942,9.44981173072689,9.162078345805051,10.003482914391698,7.493268558554296,9.923813242612626,9.492371175044251,9.74416298891738,10.245883476250931,11.859465141578546,10.703655812706424,9.866392601578642,10.30526903113238,10.197707324005115,9.197191376398775,10.86035965378553
1,11.044577311951029,9.697521820291715,10.310636827846151,11.120036441185414,8.677255101994378,10.371553447529225,9.990263849495069,11.462316193110292,10.502976930115551,8.157643244486358,9.100737964024388,9.778567626426677,9.603456268798569,9.742417517759936,10.191462867314078,10.899323767984331,10.80714615913868,10.76541191252224,9.203754654782916,9.714334170213323
2,10.16993660973243,13.089710479898027,8.630784401400582,10.898428221780954,8.808158188010779,9.864588537422868,10.132898141270584,9.61972473155953,8.6346179679492,9.83160893314149,9.0745680606316,10.827491404904428,10.203270239855383,13.24304492798242,7.21164443268432,10.863825267270228,8.78459777962695,10.614532501185591,11.06690086492943,8.395325231602309
3,10.971049760617712,9.427619934127728,11.32256854253714,9.85762243688483,9.456466022069794,10.758064552692542,11.886616648259707,8.830358467080455,12.091263875934269,9.802316782392417,9.482778436402215,10.807243383238692,10.530660630955044,9.67084837653296,9.17380789425275,11.2873024994926,9.59934383962763,10.718832398911312,10.289440837265408,10.112286744518386
4,12.440675358940108,9.805907596982555,10.393729114627329,10.209365389581858,9.41451214985799,11.279357952968953,10.918520452120172,9.779706322621069,9.518127580441387,10.626468265697898,9.985649729071048,9.309874489830475,10.542563870974528,9.90393537095922,10.711281086889052,8.955840524708126,10.83013706909661,9.40931985972664,10.089074912826964,10.600018908185923
5,10.412501444933854,10.478983126747105,10.160834754689075,11.705943374891383,9.311835677599202,10.092893387980276,10.36472216322321,11.116471335354705,10.940928857763202,9.957651632986073,8.776016834764606,10.475839532500968,10.704401959776078,10.581882664458432,9.551479006639337,10.864764393424691,9.51036738628407,11.15949052493538,9.516714635052752,9.058881507283049
6,10.808278478893936,10.13583519074396,10.492390820757898,10.752185242303106,8.91517154567781,10.848672149574018,8.96934647963,9.714362560529064,10.46793596233715,8.440207030933394,10.027999569541151,8.205082176722552,9.251571019571813,12.211750234655243,9.814290325157202,11.119295492438155,9.47900643614585,8.99869906647336,9.45994024053142,9.762408243107547
7,11.45568043764252,9.18746629784106,11.140841499125312,10.425669817354748,8.124336997033193,10.71619573388433,8.607704532858373,9.556965754855971,12.49483061880242,11.078936308999324,10.061183038509812,10.946002929749913,10.180313194784915,9.022736602260718,10.594507182124175,9.572167969923225,8.87648316238218,9.824389870151178,10.403893316074871,8.875258404805606
8,8.747469874930847,8.01593671013356,10.022143337406597,9.982755763425777,10.770575015219082,10.831014526172424,8.218834654497183,10.2039332415563,9.227388005294532,10.276467221103507,9.947652672369166,10.02024825173267,12.663278030331096,8.310069876715897,9.423347920434155,9.931509159745993,8.631320344901408,9.673502166666484,10.822606199895812,12.194383894306917
9,11.539566908373034,10.456519299731736,10.598799507366795,10.809089859610694,8.202117315906563,8.018924960881574,9.676196566237849,10.172480182199989,11.673443327585542,9.054228336858744,10.293772708273968,10.136214004749888,10.228435301052045,9.761848215458224,9.136464092709597,8.451818209640225,10.35792243984695,10.213694736971002,10.62451773760991,11.073599441478816
