,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.353832292244086,0.6160462386093365,1.351686781987973,-0.9575386922736839,-0.4503895122866091,-0.6046546729364876,-0.9093532174197172,-0.01833826814806844,-2.6765583449470705,-0.10270537430481248,-0.5595858647374042,-0.29294805619539116,0.23835456713237355,1.947075246047361,0.7231177956349201,-0.16351161599658418,0.30124157671807594,0.18733788211304533,-0.8721698738281867,0.8890611125868448
1,1.1793878945423932,-0.4294107892394161,0.3028371569423864,1.2695093101360901,-1.64792313981916,0.3755903420734944,-0.07978674317295849,1.6782966376006778,0.5325504132153724,-2.2684995582461336,-1.1421543164436623,-0.332617162664055,-0.5417539973465832,-0.3757915141304389,0.16050678374529243,1.005910475241416,0.8958220514880887,0.8459785213285036,-1.0191206942016222,-0.40933167104967877
2,0.118537289302414,2.1348174611206376,-0.9443402543252115,0.6216047383668943,-0.8218529437164029,-0.09232399348102559,0.09295999021181717,-0.26141723785963783,-0.941692945128323,-0.1150984017550411,-0.6378808391535536,0.5726185826986384,0.14155617379836374,2.240704156829616,-1.9243420993979081,0.5977093087313289,-0.8381228284323592,0.42555759987119623,0.7379452719078752,-1.106939029589309
3,0.7500644184790238,-0.9849897568339869,1.1452259734797263,-0.5016003438533796,-0.9525622862316152,0.5106360570802594,1.7793034055175394,-1.656404151170671,2.0093585857070253,-0.5637724653833263,-0.9229830571882984,0.5659206795565266,0.2549988281493598,-0.711563315730532,-1.270313800707938,1.1055814790031955,-0.7919454900167182,0.46653303985436645,-0.016169580693140822,-0.21531821901738807
4,2.8046320478604185,-0.5474422390017902,0.20041167928716008,-0.0341444402608864,-1.0453937599079168,1.3271499442577912,0.8680756661391924,-0.580776720825307,-0.9135693822167646,0.4965132693833444,-0.318765925309543,-1.178518665518216,0.38976618974776184,-0.42272673834552776,0.6044160914900955,-1.6289371685443732,0.755630208935383,-1.0519996332947585,-0.1871835884949206,0.4628631646188753
5,0.2346463946742715,0.32359876454822145,-0.102083181128133,1.9652693546536886,-1.2380424088155442,-0.19298860674897286,0.1707178022692913,1.1765568332329799,0.9416813161067477,-0.37394183002090103,-1.9549670502098453,0.3193926411396495,0.625208754928321,0.46127815966442703,-0.9174000685317579,0.8397734007486234,-0.9724073421177609,1.2341164309881487,-0.9639147347595451,-1.57649463062194
6,0.9501178465339896,0.25152790296523536,0.6219475083654821,0.8918435330340585,-1.016598884751326,0.9920821468968771,-0.9603174633743303,-0.18633287451036523,0.5965417701193118,-1.5100314751268271,0.13949930240023195,-1.7542987040951814,-0.6671191685796974,2.408160884416108,-0.08251961221343675,1.2732281545252264,-0.4308403661440092,-0.9298235580177688,-0.4506479138630145,-0.13641902858059718
7,1.3070203063514438,-0.8129719426621962,1.0127552730673344,0.34431819939652314,-1.8066285105598157,0.6158590034028895,-1.3548477851897236,-0.46761831350488664,2.278264727662095,0.9548954260017939,0.003649682936763115,0.8306488971142649,0.11499499354712246,-0.9669369813614399,0.5021224817939534,-0.4534095236270331,-1.1036331395827375,-0.21766966814691685,0.3239647357998205,-1.104777862439232
8,-0.9666309302078456,-1.5824562046416093,0.10642518346826935,0.07326761150399613,0.7364761033216655,0.7873557902731089,-1.41165098584555,0.2594610579843631,-0.5626222966158829,0.3205222101097218,0.043716838246298434,0.10482984683641024,2.329806945712056,-1.3348465995721892,-0.3976577067297689,0.030126773475624948,-1.0644088843017696,-0.18707079864408532,0.7802774237874852,1.9350786218396998
9,1.529426099475421,0.43648700432762744,0.5800666587669955,0.7922775952632116,-1.838504459244608,-2.023369912195639,-0.35096242583913295,0.1498537542056172,1.664525213594055,-0.9786110983486099,0.2722540463421658,0.11325635733170977,0.20631991181412176,-0.26452851910231695,-0.8956242823755057,-1.586523044321185,0.33698965816564364,0.19144472198852017,0.6060197739084202,1.0592029462434318
10,-0.1614198655828468,0.4011559780746304,-1.1537664888668577,-0.7124398140317029,0.1337799943635693,0.6144284570091727,-0.5795806945802905,-0.2309966768406368,-0.47811108767207594,-0.17875124092631645,1.8421830735895506,2.017820171135874,-0.9587569503650696,0.3953674465191195,-0.5528967962249924,0.6783111336743722,0.17148732937368316,-0.500330849732794,-2.2530183844747453,1.5055352655583703
11,-1.0718092226588845,-0.18159696407236464,0.04127801182484658,-0.6104493676225107,1.9163569655110395,0.6857950698140365,0.4085998762279406,-1.5749566198591836,0.4491940742544286,-0.19722480487090022,0.6708149118466832,-0.46638121075420114,0.857644363072335,0.14634568212733884,-0.519200817708384,-1.9187454925875946,1.7899884317885408,1.1781177510171905,-1.084154943060097,-0.5196156942902967
12,1.3474309300293767,-1.3955566720439576,-0.1618508744951293,-1.9070405787417888,-1.5329932607060803,0.5646700452616795,0.4740724450662486,0.39061031236207167,1.6070458499628824,-0.0004822115460552998,-0.7829302526949913,0.3170889464673793,0.8925995007878404,-1.241475223208172,-0.195385737783411,1.2842947631548314,-0.3998452836487009,1.0828969599484781,-0.8097313033174456,0.46658164514486605
13,-1.459600350116423,0.7841126775643137,0.024357648354993173,0.6795459896281639,-0.2713826146962611,0.6225406552831217,1.8732882610048025,0.20867467061647454,0.670547882548903,-0.16898079355519888,0.028526302232545632,-0.3890066744258149,-0.3862935407262801,-1.1596803604250105,-0.16263879071968865,0.7484115762267743,0.09666962373461489,-0.6943180845884612,-2.6472656461338353,1.6024915681922496
14,1.6576931567538036,-0.37963117167801236,0.9687147679503546,0.8616029858877802,0.6466557378796303,-0.0265259063838941,0.25316805548713606,1.6931242901333385,-1.2068857861588027,-0.8501677611515501,0.9411270787837115,-0.2557895673800903,-0.7874465738701403,0.38103895883552497,-2.013516564780636,-0.1589025426613029,0.9521722097215953,-0.3254891574110714,-1.5793435179216995,-0.7715986920357055
15,0.08224777640860613,0.419357073977294,-0.3421574815582037,-0.28202348376046055,0.6113590133163361,1.494655910788068,-1.4802259273811698,-0.8695278679420232,0.4487768681974613,1.21348705467237,-0.04098213262539604,-0.3221604226293451,1.1641815244062177,0.09885238011853702,1.2314432437051661,0.823576650379508,-2.5422125988572133,0.05487476563696695,-1.4757985821047541,-0.287723764747996
